"Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio"
"1",37,"M",3,"Graduate","Single","$80K - $120K","Blue",17,1,1,2,4116,1473,2643,1.023,8667,70,0.892,0.358
"1",59,"F",2,"Uneducated","Married","Less than $40K","Blue",51,5,5,4,1438.3,0,1438.3,0.656,2146,44,0.63,0
"1",34,"F",3,"High School","Single","Less than $40K","Blue",21,2,2,2,1576,0,1576,0.789,2703,56,1,0
"1",41,"F",4,"College","Married","$40K - $60K","Blue",29,5,2,3,3281,0,3281,0.875,2907,45,0.406,0
"1",50,"F",1,"Post-Graduate","Single","$40K - $60K","Blue",46,1,3,3,1493,932,561,0.466,1554,43,0.344,0.624
"1",26,"M",0,"Graduate","Single","Less than $40K","Blue",13,5,2,4,2469,2410,59,0.544,1027,20,0.176,0.976
"1",61,"M",2,"Graduate","Married","$120K +","Blue",49,3,0,4,11374,2517,8857,1.015,1088,26,1.167,0.221
"1",54,"M",1,"College","Single","$120K +","Blue",37,6,2,3,9090,2517,6573,0.661,2239,43,0.72,0.277
"1",52,"M",2,"Doctorate","Married","$120K +","Blue",34,3,2,3,11188,0,11188,0.658,2109,47,0.621,0
"1",36,"F",2,"Graduate","Married","Less than $40K","Blue",23,4,2,2,1666,813,853,0.813,2622,60,0.818,0.488
"1",60,"F",1,"Uneducated","Married","$40K - $60K","Blue",50,4,4,3,1438.3,1025,413.3,0.838,702,12,0.714,0.713
"1",60,"F",1,"Uneducated","Single","Unknown","Blue",50,3,6,3,7359,0,7359,0.768,2869,43,0.433,0
"1",38,"M",3,"College","Single","$60K - $80K","Blue",18,5,1,5,16317,0,16317,0.566,1995,54,0.929,0
"1",31,"F",1,"Graduate","Single","Less than $40K","Blue",13,1,1,3,4829,0,4829,0.836,8286,65,0.857,0
"1",56,"F",2,"Uneducated","Single","Less than $40K","Blue",43,1,2,4,1440,1211,229,0.465,2141,40,0.481,0.841
"1",60,"F",2,"High School","Single","Less than $40K","Blue",54,1,6,2,8141,1811,6330,1.043,5043,53,0.432,0.222
"1",41,"F",2,"High School","Divorced","Less than $40K","Blue",28,4,2,2,1478,524,954,0.751,2180,46,0.643,0.355
"1",44,"M",3,"High School","Single","$60K - $80K","Silver",36,5,2,3,25276,0,25276,0.849,2282,38,0.583,0
"1",46,"F",4,"Unknown","Single","Less than $40K","Blue",33,5,3,5,2879,0,2879,1.031,4684,56,0.556,0
"1",58,"M",2,"Graduate","Married","$40K - $60K","Blue",48,2,3,3,4085,2238,1847,0.568,596,15,0.5,0.548
"1",41,"F",1,"High School","Single","Less than $40K","Blue",36,4,3,2,2372,0,2372,0.597,2499,41,0.464,0
"1",38,"F",2,"Doctorate","Married","Less than $40K","Blue",28,5,2,4,1614,0,1614,0.609,2437,46,0.438,0
"1",42,"F",3,"Doctorate","Single","Less than $40K","Blue",30,2,3,3,1438.3,0,1438.3,0.373,1693,37,0.423,0
"1",50,"F",0,"Graduate","Single","Less than $40K","Blue",41,2,3,1,3423,0,3423,0.505,2229,45,0.406,0
"1",45,"M",2,"College","Single","$60K - $80K","Blue",29,3,2,4,3841,0,3841,0.794,2832,48,0.846,0
"1",55,"F",2,"Graduate","Divorced","Less than $40K","Blue",50,2,6,3,1720,0,1720,0.707,2719,36,0.44,0
"1",40,"M",3,"High School","Unknown","$80K - $120K","Blue",34,1,3,4,29715,0,29715,0.399,2128,39,0.345,0
"1",60,"F",1,"Unknown","Single","$40K - $60K","Blue",41,3,2,4,2425,0,2425,0.187,1522,36,0.2,0
"1",44,"F",1,"Graduate","Single","Less than $40K","Blue",25,3,2,4,3101,0,3101,0.66,2512,37,0.37,0
"1",45,"F",4,"High School","Single","Unknown","Blue",26,6,2,2,4549,1631,2918,0.779,2240,34,0.478,0.359
"1",38,"F",4,"Graduate","Married","$40K - $60K","Blue",33,4,3,1,4047,0,4047,0.648,2134,34,0.478,0
"1",41,"M",5,"Unknown","Single","$60K - $80K","Gold",32,2,3,4,34516,2517,31999,0.465,1727,35,0.458,0.073
"1",48,"M",4,"High School","Single","$120K +","Blue",39,3,4,4,24593,0,24593,0.777,2084,31,0.55,0
"1",42,"F",3,"Graduate","Married","Less than $40K","Blue",36,2,3,3,5505,2517,2988,0.729,2272,42,0.448,0.457
"1",38,"F",0,"High School","Single","Less than $40K","Blue",22,3,2,5,1556,0,1556,0.69,2283,46,0.586,0
"1",46,"M",2,"High School","Married","$60K - $80K","Gold",38,5,3,6,34516,2517,31999,0.956,9314,89,0.978,0.073
"1",45,"M",2,"College","Divorced","$80K - $120K","Blue",39,3,4,4,34516,0,34516,1.014,1041,27,0.35,0
"1",53,"F",2,"Doctorate","Married","Unknown","Blue",39,1,2,3,1438.3,0,1438.3,0.644,807,22,0.692,0
"1",44,"F",4,"Doctorate","Unknown","Unknown","Blue",33,5,3,6,1438.3,0,1438.3,0.676,2316,48,0.5,0
"1",45,"F",0,"Unknown","Married","$40K - $60K","Blue",30,3,2,4,2759,0,2759,0.535,2061,47,0.424,0
"1",54,"F",1,"Graduate","Married","Unknown","Blue",36,4,2,2,3137,959,2178,1.008,2925,41,0.414,0.306
"1",44,"M",2,"Doctorate","Married","$80K - $120K","Blue",38,1,2,1,25894,2517,23377,1.046,4847,49,0.815,0.097
"1",55,"F",1,"Unknown","Married","Less than $40K","Blue",36,4,1,3,1438.3,361,1077.3,0.963,850,22,0.692,0.251
"1",47,"F",3,"Unknown","Single","Less than $40K","Blue",35,4,3,6,2402,628,1774,0.689,1930,48,0.6,0.261
"1",47,"F",3,"Unknown","Married","$40K - $60K","Blue",36,4,3,6,5822,0,5822,0.655,3240,38,0.652,0
"1",53,"F",1,"College","Married","$40K - $60K","Blue",48,2,2,3,3339,0,3339,0.694,2432,48,0.6,0
"1",48,"F",2,"Graduate","Single","Less than $40K","Blue",41,4,2,3,2168,1323,845,0.687,2499,38,0.407,0.61
"1",52,"F",3,"Post-Graduate","Single","Less than $40K","Blue",47,3,3,2,2972,0,2972,1.035,922,25,0.562,0
"1",47,"F",3,"Graduate","Unknown","Less than $40K","Blue",38,2,2,3,3165,2517,648,0.748,2751,49,1.042,0.795
"1",54,"F",3,"Unknown","Single","Less than $40K","Blue",36,2,3,3,1857,0,1857,0.488,2464,57,0.839,0
"1",44,"M",1,"Unknown","Single","$60K - $80K","Blue",33,3,2,4,2540,0,2540,0.212,1531,31,0.107,0
"1",61,"M",0,"Uneducated","Married","$80K - $120K","Blue",43,3,3,5,1438.3,0,1438.3,0.7,1958,47,0.424,0
"1",45,"F",3,"Unknown","Single","Less than $40K","Blue",36,1,2,5,7500,0,7500,0.576,8024,78,0.696,0
"1",44,"M",4,"Unknown","Married","$120K +","Blue",36,4,3,3,34516,0,34516,1.043,5425,60,0.875,0
"1",30,"M",0,"Graduate","Single","Less than $40K","Silver",36,4,3,3,12833,0,12833,0.853,9619,75,0.786,0
"1",49,"F",3,"Uneducated","Single","Unknown","Blue",36,4,2,3,3855,211,3644,0.485,1724,34,0.308,0.055
"1",32,"F",0,"Unknown","Married","Less than $40K","Blue",36,5,3,3,1438.3,0,1438.3,0.569,2464,37,0.321,0
"1",46,"F",4,"Unknown","Single","Less than $40K","Blue",33,5,3,5,2879,0,2879,1.031,4684,56,0.556,0
"1",43,"F",4,"High School","Divorced","Less than $40K","Blue",32,2,3,2,8203,0,8203,0.691,2613,46,0.84,0
"1",59,"F",1,"Graduate","Married","Less than $40K","Blue",36,2,3,3,2468,0,2468,0.5,2017,37,0.762,0
"1",59,"F",1,"Graduate","Single","Unknown","Blue",49,3,4,6,8708,1091,7617,0.904,2508,49,0.885,0.125
"1",46,"F",4,"Graduate","Single","$40K - $60K","Blue",36,5,3,4,5913,1651,4262,0.79,2404,39,0.56,0.279
"1",44,"F",2,"Graduate","Married","Less than $40K","Blue",33,3,2,2,2417,0,2417,0.389,1848,38,0.407,0
"1",44,"F",3,"Graduate","Married","Less than $40K","Blue",38,4,2,3,3889,2517,1372,0.405,1718,37,0.276,0.647
"1",49,"F",4,"Graduate","Married","Less than $40K","Blue",42,2,4,3,2575,2517,58,0.31,1874,40,0.739,0.977
"1",59,"M",0,"Uneducated","Unknown","$60K - $80K","Blue",48,2,6,2,13172,0,13172,0.876,2598,47,0.621,0
"1",64,"F",0,"High School","Married","$40K - $60K","Blue",53,1,3,3,3353,0,3353,1.021,960,18,0.385,0
"1",51,"F",3,"Graduate","Divorced","Less than $40K","Blue",41,5,3,3,1495,691,804,0.705,2552,42,0.556,0.462
"1",42,"M",5,"Unknown","Married","$60K - $80K","Blue",36,2,3,2,4963,0,4963,0.637,2335,40,0.429,0
"1",44,"F",3,"Uneducated","Married","Less than $40K","Blue",36,6,3,3,1684,0,1684,0.557,2275,45,0.607,0
"1",44,"F",4,"Graduate","Married","$40K - $60K","Blue",36,6,3,3,1452,0,1452,0.553,2287,42,0.5,0
"1",56,"F",3,"Graduate","Married","$40K - $60K","Blue",44,6,3,4,1544,0,1544,0.315,1902,35,0.4,0
"1",34,"M",0,"Graduate","Divorced","$80K - $120K","Silver",24,1,2,3,34516,400,34116,0.202,5112,49,0.256,0.012
"1",65,"M",1,"High School","Married","Less than $40K","Blue",47,3,2,1,1759,0,1759,1.058,821,18,0.5,0
"1",44,"M",1,"College","Divorced","$80K - $120K","Silver",39,2,3,2,34516,2361,32155,0.529,1853,36,0.385,0.068
"1",39,"F",3,"High School","Single","Less than $40K","Blue",36,6,1,3,3651,0,3651,0.977,862,19,1.111,0
"1",54,"M",2,"College","Single","$120K +","Blue",36,3,2,3,34516,0,34516,0.628,2329,47,0.516,0
"1",32,"M",3,"Graduate","Married","$40K - $60K","Blue",20,2,2,2,3264,0,3264,0.549,6439,63,0.75,0
"1",52,"M",3,"Uneducated","Unknown","$120K +","Blue",46,2,4,4,13354,0,13354,0.018,1097,28,0.077,0
"1",44,"F",2,"Graduate","Unknown","$40K - $60K","Blue",34,2,3,3,5508,0,5508,0.89,7507,78,0.733,0
"1",34,"F",3,"Graduate","Married","Less than $40K","Gold",36,6,3,2,15487,1847,13640,0.943,7031,67,0.811,0.119
"1",45,"F",4,"Uneducated","Married","Less than $40K","Blue",38,3,4,3,4908,0,4908,0.993,827,21,0.75,0
"1",55,"F",4,"Unknown","Married","$40K - $60K","Blue",45,2,4,3,2158,0,2158,0.585,615,12,0.714,0
"1",53,"M",1,"High School","Single","$80K - $120K","Blue",36,3,2,2,11778,0,11778,0.603,2147,44,0.375,0
"1",55,"F",2,"Graduate","Married","$40K - $60K","Blue",49,3,3,4,1809,0,1809,0.569,2123,44,0.571,0
"1",43,"F",4,"High School","Divorced","Less than $40K","Blue",32,2,3,2,8203,0,8203,0.691,2613,46,0.84,0
"1",31,"F",0,"Post-Graduate","Divorced","Less than $40K","Blue",36,6,3,3,4871,0,4871,0.89,2773,34,0.789,0
"1",51,"F",2,"College","Married","$40K - $60K","Blue",46,3,1,3,4882,695,4187,0.508,1544,44,0.517,0.142
"1",30,"M",0,"Graduate","Single","Less than $40K","Silver",36,4,3,3,12833,0,12833,0.853,9619,75,0.786,0
"1",35,"F",3,"Graduate","Single","Less than $40K","Blue",22,1,2,1,1890,666,1224,0.691,1483,36,0.5,0.352
"1",49,"F",3,"Uneducated","Single","Unknown","Blue",36,4,2,3,3855,211,3644,0.485,1724,34,0.308,0.055
"1",45,"M",2,"Graduate","Single","$60K - $80K","Blue",36,1,1,2,3401,0,3401,0.898,744,18,1,0
"1",32,"F",1,"Graduate","Single","Less than $40K","Blue",36,3,3,6,2761,0,2761,1.047,2753,43,0.654,0
"1",55,"M",4,"High School","Married","$80K - $120K","Blue",41,2,2,2,27560,900,26660,1.031,646,10,0.25,0.033
"1",40,"M",2,"Unknown","Single","$60K - $80K","Blue",27,6,2,3,12283,0,12283,0.413,1993,41,0.323,0
"1",62,"M",0,"Post-Graduate","Divorced","$60K - $80K","Silver",46,4,5,6,28229,287,27942,0.594,2281,45,0.552,0.01
"1",48,"F",1,"Uneducated","Married","Unknown","Blue",38,5,2,2,1438.3,0,1438.3,0.574,2171,38,0.462,0
"1",41,"F",3,"Unknown","Single","$40K - $60K","Blue",36,3,2,4,5317,0,5317,0.699,2003,29,0.318,0
"1",48,"F",3,"Doctorate","Single","Less than $40K","Blue",39,3,3,4,1644,500,1144,0.784,2450,45,0.406,0.304
"1",46,"F",4,"Doctorate","Married","Unknown","Blue",26,3,3,6,15195,0,15195,0.726,2631,41,0.64,0
"1",48,"M",2,"Doctorate","Single","$40K - $60K","Blue",42,6,3,2,2760,0,2760,0.576,1759,34,0.214,0
"1",52,"F",2,"Graduate","Single","Unknown","Blue",41,2,3,3,3608,2517,1091,1.057,4907,53,0.559,0.698
"1",41,"F",3,"Uneducated","Married","Less than $40K","Blue",30,1,2,3,9491,0,9491,1.056,9061,51,1.684,0
"1",54,"F",2,"Post-Graduate","Married","Less than $40K","Blue",48,3,6,3,1638,0,1638,0.163,1702,36,0.125,0
"1",50,"F",3,"Doctorate","Single","Unknown","Blue",36,4,3,3,5173,0,5173,0.912,8757,68,0.789,0
"1",59,"F",2,"High School","Married","$40K - $60K","Blue",36,3,3,3,4375,0,4375,0.621,2507,53,0.472,0
"1",62,"F",1,"High School","Married","$40K - $60K","Blue",53,2,1,1,5249,0,5249,0.758,1315,31,0.722,0
"1",49,"M",3,"Graduate","Married","$80K - $120K","Blue",40,4,2,3,4576,193,4383,0.85,3100,54,0.742,0.042
"1",37,"M",3,"College","Married","$80K - $120K","Blue",30,3,4,3,11638,926,10712,0.262,563,15,0.364,0.08
"1",41,"M",2,"Unknown","Divorced","$40K - $60K","Blue",25,4,2,3,4277,2186,2091,0.804,8764,69,0.683,0.511
"1",40,"F",4,"Graduate","Single","Less than $40K","Blue",22,4,2,3,1438.3,0,1438.3,0.695,2502,45,0.452,0
"1",34,"M",2,"High School","Married","$80K - $120K","Blue",25,6,2,0,1439,0,1439,0.89,2932,44,0.913,0
"1",54,"M",2,"College","Single","$120K +","Blue",36,3,2,3,34516,0,34516,0.628,2329,47,0.516,0
"1",49,"F",4,"Uneducated","Married","Less than $40K","Blue",31,4,3,2,1567,0,1567,0.424,2138,41,0.577,0
"1",47,"M",5,"High School","Married","$80K - $120K","Blue",37,2,2,2,9410,0,9410,0.586,2178,41,0.864,0
"1",53,"F",4,"Doctorate","Married","Less than $40K","Blue",37,6,2,2,3719,2517,1202,0.666,2587,43,0.536,0.677
"1",34,"F",4,"Graduate","Married","Less than $40K","Blue",36,2,2,4,5021,2517,2504,0.587,2270,40,0.481,0.501
"1",51,"M",3,"Graduate","Single","$80K - $120K","Blue",36,6,3,3,3610,1554,2056,0.501,2216,34,0.308,0.43
"1",46,"M",4,"College","Married","$60K - $80K","Blue",36,4,2,1,1681,0,1681,0.464,1953,48,0.5,0
"1",63,"M",0,"Graduate","Single","$60K - $80K","Blue",51,3,3,3,11619,0,11619,0.631,2395,49,0.361,0
"1",46,"M",0,"College","Single","$80K - $120K","Blue",39,2,3,3,16983,0,16983,1.061,8526,79,0.837,0
"1",33,"M",2,"College","Married","$120K +","Gold",20,2,1,4,34516,0,34516,1.004,9338,73,0.622,0
"1",52,"F",0,"Doctorate","Married","Unknown","Blue",46,6,4,3,7210,0,7210,0.769,2516,36,0.8,0
"1",43,"F",4,"High School","Unknown","Less than $40K","Silver",31,6,2,2,13651,0,13651,1.046,9772,71,0.775,0
"1",36,"F",1,"Unknown","Single","Less than $40K","Blue",24,2,1,2,1735,0,1735,0.74,2467,35,0.346,0
"1",53,"F",3,"College","Married","Less than $40K","Blue",43,3,2,2,3573,0,3573,0.842,2562,36,0.44,0
"1",59,"F",2,"High School","Married","Unknown","Blue",51,3,3,3,3875,1397,2478,0.573,2312,49,0.581,0.361
"1",45,"M",5,"High School","Divorced","$120K +","Blue",36,2,3,2,5287,0,5287,0.841,8392,69,0.683,0
"1",58,"F",0,"Uneducated","Divorced","Less than $40K","Blue",36,3,2,6,9909,0,9909,0.466,1844,41,0.64,0
"1",33,"M",2,"Uneducated","Single","$40K - $60K","Blue",18,1,1,6,5600,2517,3083,0.628,2296,46,0.586,0.449
"1",58,"M",2,"Graduate","Married","$40K - $60K","Blue",48,2,3,3,4085,2238,1847,0.568,596,15,0.5,0.548
"1",30,"M",0,"Graduate","Single","Less than $40K","Silver",36,4,3,3,12833,0,12833,0.853,9619,75,0.786,0
"1",52,"M",3,"Doctorate","Married","$80K - $120K","Blue",36,2,3,3,3022,895,2127,0.95,2724,38,0.9,0.296
"1",43,"M",2,"Uneducated","Married","$60K - $80K","Blue",24,2,3,3,14447,0,14447,0.856,915,29,2.222,0
"1",41,"F",2,"High School","Single","Less than $40K","Blue",36,4,3,3,2201,2104,97,0.648,2408,38,0.583,0.956
"1",38,"F",2,"High School","Married","$40K - $60K","Blue",28,3,2,2,7225,0,7225,0.419,738,16,0.231,0
"1",37,"F",3,"High School","Single","Unknown","Blue",18,4,1,3,2179,0,2179,0.725,2568,48,0.297,0
"1",42,"M",5,"Unknown","Married","$60K - $80K","Blue",22,6,2,4,5096,0,5096,0.808,2574,43,0.483,0
"1",47,"F",2,"High School","Married","Less than $40K","Blue",39,5,3,3,3899,0,3899,0.718,2182,40,0.429,0
"1",44,"M",4,"Doctorate","Married","$120K +","Blue",39,4,3,2,7924,2517,5407,0.663,2393,37,0.682,0.318
"1",52,"M",3,"Doctorate","Married","$80K - $120K","Blue",36,2,3,3,3022,895,2127,0.95,2724,38,0.9,0.296
"1",38,"F",1,"High School","Single","Less than $40K","Blue",26,5,2,4,3554,0,3554,0.782,2372,44,0.63,0
"1",55,"F",3,"Unknown","Single","$40K - $60K","Blue",32,5,3,4,2496,1999,497,0.724,2590,50,0.667,0.801
"1",48,"F",3,"Graduate","Unknown","Less than $40K","Blue",44,3,3,2,1438.3,0,1438.3,0.736,2054,46,0.586,0
"1",38,"M",3,"College","Married","$60K - $80K","Blue",36,5,2,2,6114,1461,4653,0.772,2608,36,0.385,0.239
"1",54,"F",2,"Uneducated","Married","Less than $40K","Blue",50,3,6,3,2247,0,2247,0.641,2615,37,0.423,0
"1",36,"F",4,"Graduate","Married","Less than $40K","Blue",24,3,2,2,3261,2517,744,0.378,856,18,0.059,0.772
"1",45,"M",2,"College","Single","$60K - $80K","Blue",29,3,2,4,3841,0,3841,0.794,2832,48,0.846,0
"1",61,"F",0,"Graduate","Married","Less than $40K","Blue",49,6,2,3,1438.3,0,1438.3,0.94,840,20,0.818,0
"1",60,"F",2,"High School","Single","Less than $40K","Blue",54,1,6,2,8141,1811,6330,1.043,5043,53,0.432,0.222
"1",42,"F",5,"High School","Married","Unknown","Blue",30,3,1,4,3578,0,3578,0.759,1015,36,0.44,0
"1",37,"M",3,"Uneducated","Single","$40K - $60K","Blue",36,3,2,4,1696,0,1696,0.857,2095,43,0.536,0
"1",46,"F",3,"College","Married","Less than $40K","Blue",36,5,2,2,1438.3,1214,224.3,0.783,2445,39,0.444,0.844
"1",57,"F",3,"Graduate","Married","Less than $40K","Blue",45,1,4,2,1759,186,1573,0.756,2705,35,0.522,0.106
"1",38,"F",2,"High School","Single","Less than $40K","Blue",16,2,1,2,2703,0,2703,0.882,2752,43,0.433,0
"1",49,"F",2,"Graduate","Single","Less than $40K","Blue",31,5,1,2,5456,951,4505,0.737,1096,27,0.588,0.174
"1",41,"M",3,"Doctorate","Single","$120K +","Blue",26,3,2,2,9220,0,9220,0.733,2276,32,0.6,0
"1",41,"M",3,"Post-Graduate","Unknown","$80K - $120K","Blue",33,3,2,3,7591,0,7591,0.648,2302,42,0.5,0
"1",53,"F",3,"High School","Divorced","Unknown","Blue",36,4,3,6,7939,0,7939,0.551,2269,42,0.312,0
"1",37,"F",3,"Unknown","Single","Unknown","Blue",24,2,3,2,2054,0,2054,0.87,2567,43,0.593,0
"1",42,"M",2,"College","Married","$60K - $80K","Blue",28,6,1,3,7340,0,7340,0.65,838,24,0.412,0
"1",36,"F",1,"Unknown","Single","Less than $40K","Blue",24,2,1,2,1735,0,1735,0.74,2467,35,0.346,0
"1",36,"M",3,"Unknown","Unknown","$80K - $120K","Blue",36,4,1,2,1815,0,1815,0.478,2039,34,0.36,0
"1",49,"F",1,"Uneducated","Divorced","$40K - $60K","Blue",37,6,2,2,2173,0,2173,0.652,2379,57,0.781,0
"1",47,"M",2,"Doctorate","Divorced","$80K - $120K","Blue",32,1,3,3,1438.3,0,1438.3,0.454,2388,42,0.5,0
"1",54,"M",2,"Uneducated","Single","$40K - $60K","Blue",50,2,1,3,3682,2517,1165,0.379,1642,35,0.25,0.684
"1",61,"M",0,"Graduate","Single","$40K - $60K","Blue",56,2,5,4,3984,2245,1739,0.612,1821,39,0.696,0.564
"1",50,"M",2,"College","Single","$80K - $120K","Blue",44,5,2,4,3495,0,3495,0.639,2131,41,0.464,0
"1",48,"M",2,"College","Divorced","$80K - $120K","Blue",40,4,3,3,4479,0,4479,0.89,4520,63,0.37,0
"1",45,"M",5,"College","Single","$40K - $60K","Blue",36,4,3,3,4982,0,4982,0.886,8586,58,1,0
"1",49,"F",3,"Graduate","Married","Less than $40K","Blue",37,4,2,1,6184,0,6184,0.476,1756,49,0.324,0
"1",41,"F",3,"Graduate","Single","$40K - $60K","Blue",31,4,3,2,5655,1154,4501,0.702,2189,51,0.7,0.204
"1",51,"F",2,"Unknown","Married","Less than $40K","Blue",36,1,2,2,2114,0,2114,0.875,2872,45,0.5,0
"1",42,"M",2,"Uneducated","Single","$60K - $80K","Blue",30,2,2,3,6414,0,6414,0.718,708,14,0.4,0
"1",38,"F",3,"Graduate","Single","$40K - $60K","Blue",26,3,2,3,2669,0,2669,0.67,2271,31,0.722,0
"1",34,"M",0,"Graduate","Divorced","$80K - $120K","Silver",24,1,2,3,34516,400,34116,0.202,5112,49,0.256,0.012
"1",41,"F",4,"Graduate","Divorced","$40K - $60K","Blue",33,1,3,1,10360,2517,7843,0.632,2414,28,0.273,0.243
"1",43,"F",3,"Unknown","Single","$40K - $60K","Silver",36,2,3,4,19713,531,19182,0.792,8301,70,0.591,0.027
"1",41,"F",2,"Unknown","Single","Less than $40K","Blue",36,3,2,2,1438.3,834,604.3,0.407,1890,43,0.387,0.58
"1",44,"M",4,"Doctorate","Married","$120K +","Blue",39,4,3,2,7924,2517,5407,0.663,2393,37,0.682,0.318
"1",30,"F",0,"Uneducated","Married","Less than $40K","Blue",13,3,1,3,6075,0,6075,0.923,9242,63,0.909,0
"1",59,"F",1,"High School","Single","$40K - $60K","Blue",36,5,3,3,1665,0,1665,1.01,2748,40,0.333,0
"1",41,"M",3,"Doctorate","Single","$120K +","Blue",28,4,2,3,6314,0,6314,0.903,2718,44,0.63,0
"1",48,"F",4,"High School","Married","Less than $40K","Blue",30,2,3,2,2913,0,2913,1.058,4955,56,0.806,0
"1",45,"F",3,"High School","Single","Unknown","Blue",35,3,2,6,3512,2517,995,0.597,1801,48,0.548,0.717
"1",64,"M",0,"Graduate","Single","Less than $40K","Blue",36,3,3,5,3812,2517,1295,0.586,2325,45,0.731,0.66
"1",42,"M",5,"High School","Married","$60K - $80K","Blue",36,1,2,3,1866,0,1866,0.798,2833,42,0.355,0
"1",57,"F",3,"High School","Single","Less than $40K","Blue",36,4,3,3,2347,1900,447,0.845,2447,47,0.621,0.81
"1",50,"F",3,"Doctorate","Single","Unknown","Blue",36,4,3,3,5173,0,5173,0.912,8757,68,0.789,0
"1",44,"M",5,"Graduate","Divorced","$60K - $80K","Blue",36,3,3,6,6538,0,6538,0.556,2132,33,0.571,0
"1",41,"F",2,"High School","Married","Less than $40K","Blue",36,3,2,2,2811,2404,407,0.491,2245,41,0.464,0.855
"1",44,"F",2,"Doctorate","Divorced","Less than $40K","Blue",36,1,2,2,1916,0,1916,1.041,2888,39,0.444,0
"1",54,"F",2,"Doctorate","Single","Less than $40K","Blue",42,3,4,3,1694,0,1694,0.354,1930,41,0.519,0
"1",58,"M",2,"Uneducated","Single","$80K - $120K","Blue",46,1,3,1,10286,0,10286,0.908,8199,59,0.903,0
"1",42,"F",2,"Post-Graduate","Single","$40K - $60K","Blue",34,3,3,3,5667,812,4855,0.62,2064,42,0.4,0.143
"1",47,"M",4,"Unknown","Unknown","$80K - $120K","Blue",42,1,4,1,7953,0,7953,1.031,8670,74,0.574,0
"1",51,"F",3,"Uneducated","Married","Less than $40K","Blue",33,3,3,3,7428,0,7428,0.873,8078,62,0.722,0
"1",38,"M",2,"Uneducated","Single","$120K +","Blue",30,6,3,4,4043,2517,1526,0.602,2600,47,0.621,0.623
"1",45,"M",3,"Uneducated","Married","$80K - $120K","Blue",38,3,3,3,9234,0,9234,0.629,2586,44,0.257,0
"1",50,"M",2,"Graduate","Single","$80K - $120K","Silver",40,3,4,6,34516,0,34516,0.801,7661,79,1.079,0
"1",35,"M",2,"Graduate","Married","$80K - $120K","Blue",27,3,2,3,12643,0,12643,0.393,787,21,0.167,0
"1",41,"M",4,"Graduate","Unknown","$60K - $80K","Blue",36,2,3,5,1438.3,312,1126.3,0.657,1786,26,0.733,0.217
"1",43,"M",3,"Post-Graduate","Married","$40K - $60K","Platinum",31,2,3,4,23981,593,23388,0.987,4758,65,0.512,0.025
"1",52,"M",1,"Unknown","Divorced","$80K - $120K","Blue",42,4,4,2,5763,0,5763,0.615,2310,48,0.714,0
"1",51,"F",2,"Graduate","Single","$40K - $60K","Blue",36,3,1,4,1495,0,1495,0.528,2220,50,0.562,0
"1",38,"M",1,"High School","Single","$120K +","Blue",30,5,3,3,10874,2415,8459,0.933,4619,59,0.372,0.222
"1",43,"F",3,"High School","Divorced","Less than $40K","Blue",24,4,2,2,1662,613,1049,0.868,2326,31,0.55,0.369
"1",45,"F",3,"Unknown","Divorced","Less than $40K","Blue",34,4,3,1,3223,243,2980,0.433,1979,38,0.462,0.075
"1",46,"M",2,"Doctorate","Married","$80K - $120K","Blue",29,1,2,5,17667,0,17667,0.569,1775,42,0.556,0
"1",49,"M",3,"Uneducated","Unknown","$60K - $80K","Blue",41,3,4,4,18075,0,18075,0.531,1477,30,0.5,0
"1",33,"M",2,"Uneducated","Single","$40K - $60K","Blue",18,1,1,6,5600,2517,3083,0.628,2296,46,0.586,0.449
"1",53,"F",3,"Doctorate","Single","Unknown","Blue",43,3,3,2,1790,1474,316,0.595,2128,40,0.429,0.823
"1",45,"F",4,"Unknown","Single","Less than $40K","Blue",32,3,3,4,2858,0,2858,1.058,2611,43,0.483,0
"1",38,"F",4,"High School","Single","$40K - $60K","Blue",31,4,3,2,1438.3,0,1438.3,0.406,1986,52,0.486,0
"1",53,"F",3,"Graduate","Single","Less than $40K","Blue",34,5,3,5,1438.3,1030,408.3,0.609,1985,38,0.407,0.716
"1",46,"F",3,"Graduate","Married","Less than $40K","Blue",34,3,3,1,1438.3,0,1438.3,0.714,2658,43,0.654,0
"1",49,"F",4,"Unknown","Single","Less than $40K","Silver",37,1,2,2,10195,2389,7806,0.427,1563,36,0.44,0.234
"1",43,"F",3,"Graduate","Single","$40K - $60K","Blue",26,3,2,2,2867,0,2867,0.703,2646,41,0.464,0
"1",44,"F",5,"Graduate","Single","Less than $40K","Blue",37,1,2,4,1491,0,1491,0.551,1970,46,0.484,0
"1",38,"M",3,"College","Single","$60K - $80K","Blue",18,5,1,5,16317,0,16317,0.566,1995,54,0.929,0
"1",60,"F",1,"Unknown","Single","$40K - $60K","Blue",41,3,2,4,2425,0,2425,0.187,1522,36,0.2,0
