"Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio"
"0",49,"M",1,"High School","Married","$60K - $80K","Blue",36,2,3,2,2465,1334,1131,0.95,4806,83,0.766,0.541
"0",43,"F",3,"Graduate","Single","Less than $40K","Blue",36,1,3,3,7584,1834,5750,0.818,4783,65,0.667,0.242
"1",60,"M",1,"High School","Divorced","$80K - $120K","Blue",48,1,5,3,28930,0,28930,0.645,2251,27,0.227,0
"0",47,"M",3,"Uneducated","Divorced","$60K - $80K","Blue",41,2,3,3,1943,0,1943,0.494,5108,81,0.884,0
"0",56,"F",1,"Post-Graduate","Married","$40K - $60K","Blue",38,1,2,1,3485,1465,2020,0.653,4776,87,1.023,0.42
"0",51,"F",2,"College","Single","Less than $40K","Blue",31,2,1,3,2306,1627,679,0.507,3776,70,0.944,0.706
"0",49,"F",2,"Graduate","Unknown","Less than $40K","Blue",36,3,1,3,3252,2517,735,0.878,7418,90,0.579,0.774
"0",41,"M",3,"Graduate","Single","$40K - $60K","Blue",37,3,3,2,7839,1544,6295,0.715,7904,83,0.804,0.197
"0",49,"M",1,"High School","Married","$60K - $80K","Gold",36,2,2,3,6224,2201,4023,0.832,7693,70,0.628,0.354
"0",52,"F",3,"Uneducated","Divorced","Less than $40K","Blue",36,3,1,2,1986,1411,575,0.799,7249,86,0.509,0.71
"0",43,"F",3,"Unknown","Single","Unknown","Blue",37,2,3,1,16583,1797,14786,0.889,7823,87,0.673,0.108
"0",61,"F",1,"High School","Single","Less than $40K","Blue",56,3,2,2,3421,2266,1155,0.659,6932,75,0.744,0.662
"0",48,"F",3,"Post-Graduate","Married","Less than $40K","Blue",36,2,2,1,2490,1582,908,0.76,7719,86,0.623,0.635
"0",61,"F",1,"College","Single","Less than $40K","Blue",55,2,3,2,8283,1444,6839,0.698,7553,104,0.529,0.174
"1",49,"M",2,"Graduate","Single","$80K - $120K","Blue",43,2,3,3,2384,1919,465,0.5,3512,50,0.471,0.805
"0",45,"F",3,"High School","Married","Less than $40K","Blue",32,2,5,1,2948,968,1980,0.946,7834,86,0.509,0.328
"0",42,"M",3,"Graduate","Married","$60K - $80K","Blue",29,3,3,1,12294,2517,9777,0.775,7906,87,0.611,0.205
"0",42,"M",5,"High School","Unknown","$80K - $120K","Blue",23,3,2,3,7253,0,7253,0.644,7595,83,0.804,0
"0",44,"M",4,"Uneducated","Single","$80K - $120K","Blue",31,3,2,3,19719,1303,18416,0.91,8385,97,0.565,0.066
"0",42,"F",4,"Graduate","Married","Unknown","Blue",31,3,2,1,6751,1192,5559,0.776,7921,93,0.55,0.177
"0",40,"F",3,"Uneducated","Unknown","Less than $40K","Blue",30,2,5,2,2481,2119,362,0.801,8097,88,0.63,0.854
"0",52,"M",2,"Graduate","Divorced","$60K - $80K","Blue",34,2,1,1,4813,0,4813,0.693,7477,91,0.655,0
"0",53,"F",2,"College","Single","Less than $40K","Blue",48,2,2,2,8259,1182,7077,0.822,7957,88,0.544,0.143
"0",43,"F",4,"Graduate","Married","Less than $40K","Blue",35,3,3,0,6448,1464,4984,0.615,7546,88,0.63,0.227
"0",57,"M",2,"Post-Graduate","Divorced","$60K - $80K","Blue",51,2,3,3,5479,1200,4279,0.798,7960,86,0.458,0.219
"0",41,"M",3,"Graduate","Married","$120K +","Blue",36,2,2,1,5807,1143,4664,0.785,8000,96,0.412,0.197
"0",44,"F",4,"College","Single","$40K - $60K","Silver",39,2,1,3,17077,2179,14898,0.738,7391,75,0.705,0.128
"0",51,"M",3,"Graduate","Married","$80K - $120K","Gold",36,2,1,3,34516,761,33755,0.716,7499,88,0.571,0.022
"0",47,"M",4,"Post-Graduate","Married","$80K - $120K","Blue",30,3,3,1,27720,2414,25306,0.752,8520,89,0.589,0.087
"0",47,"M",2,"Graduate","Unknown","$80K - $120K","Blue",41,2,2,2,21325,2197,19128,0.647,7053,69,0.865,0.103
"0",50,"F",4,"Doctorate","Married","Unknown","Silver",36,3,2,1,34516,2096,32420,0.666,7042,73,0.553,0.061
"1",49,"F",3,"High School","Married","Unknown","Silver",36,2,3,3,34516,1273,33243,0.977,4777,51,0.457,0.037
"0",52,"M",3,"Graduate","Married","$60K - $80K","Blue",36,3,3,2,18336,2077,16259,0.718,7509,84,0.647,0.113
"0",41,"M",1,"College","Married","$40K - $60K","Blue",32,3,4,2,10682,1334,9348,0.702,7332,92,0.614,0.125
"0",39,"F",4,"Doctorate","Married","Less than $40K","Blue",27,2,1,1,8587,1324,7263,0.897,8854,92,0.643,0.154
"0",46,"F",2,"Graduate","Single","Less than $40K","Blue",30,3,1,0,5494,2142,3352,1.014,8328,78,0.733,0.39
"0",39,"M",2,"Unknown","Unknown","$120K +","Blue",34,2,2,2,34516,1082,33434,0.629,7845,92,0.533,0.031
"0",45,"M",2,"Graduate","Married","$40K - $60K","Blue",36,2,1,3,3735,2113,1622,0.684,7059,82,0.577,0.566
"0",43,"F",3,"High School","Married","Less than $40K","Blue",36,2,3,0,7350,1360,5990,0.744,7679,64,0.684,0.185
"0",53,"M",1,"High School","Single","Less than $40K","Blue",36,3,3,3,8979,1289,7690,0.651,7422,87,0.673,0.144
"0",52,"F",2,"Post-Graduate","Single","Less than $40K","Blue",34,3,3,3,6265,1677,4588,0.769,8162,89,0.589,0.268
"0",43,"M",2,"High School","Single","$60K - $80K","Blue",33,1,2,1,13165,1255,11910,0.81,8126,95,0.667,0.095
"0",53,"F",4,"Graduate","Single","Less than $40K","Blue",44,1,1,3,4737,1649,3088,0.748,7802,88,0.492,0.348
"0",46,"M",2,"High School","Single","$40K - $60K","Blue",32,1,2,2,2000,1739,261,0.821,7694,85,0.7,0.87
"0",51,"F",2,"Unknown","Married","$40K - $60K","Blue",36,2,2,1,14800,1020,13780,0.896,8796,94,0.593,0.069
"0",53,"F",5,"Graduate","Single","$40K - $60K","Blue",41,2,1,3,9815,1699,8116,0.62,7962,89,0.561,0.173
"0",49,"F",4,"Unknown","Single","Less than $40K","Blue",29,1,3,2,3919,2278,1641,0.672,7685,85,0.518,0.581
"0",47,"F",2,"Doctorate","Married","$40K - $60K","Blue",42,2,3,1,3256,2035,1221,0.655,7075,89,0.648,0.625
"0",50,"M",3,"Uneducated","Single","$80K - $120K","Blue",35,1,2,1,19000,2389,16611,0.81,7664,74,0.721,0.126
"0",43,"M",4,"Uneducated","Married","$60K - $80K","Blue",31,1,1,2,23457,2517,20940,0.676,7370,96,0.627,0.107
"0",40,"M",2,"High School","Unknown","$80K - $120K","Blue",26,1,3,1,5238,2077,3161,0.656,7321,73,0.659,0.397
"0",41,"M",4,"Graduate","Single","$80K - $120K","Blue",33,1,1,3,31560,1298,30262,0.681,7641,93,0.632,0.041
"0",53,"F",2,"High School","Single","Less than $40K","Blue",49,1,2,3,9678,1710,7968,0.745,7682,90,0.579,0.177
"0",49,"M",0,"Unknown","Married","$80K - $120K","Blue",36,1,2,1,26882,1673,25209,0.691,7409,89,0.534,0.062
"0",52,"F",2,"Post-Graduate","Married","Less than $40K","Blue",40,2,2,1,5207,1121,4086,0.578,7153,84,0.647,0.215
"0",45,"M",5,"Unknown","Married","$60K - $80K","Blue",38,1,2,3,6895,2314,4581,0.84,8778,85,0.604,0.336
"0",47,"M",3,"Post-Graduate","Unknown","Unknown","Silver",38,2,1,2,33184,855,32329,0.728,7190,93,0.525,0.026
"0",46,"F",3,"Uneducated","Married","Less than $40K","Blue",35,6,5,1,2069,1101,968,0.741,7307,82,0.745,0.532
"0",53,"M",4,"High School","Divorced","$120K +","Blue",36,3,3,2,34516,1337,33179,0.704,7919,85,0.635,0.039
"0",44,"M",3,"Graduate","Married","$60K - $80K","Blue",32,2,1,1,20001,0,20001,0.742,8094,96,0.6,0
"1",45,"F",4,"Post-Graduate","Single","Less than $40K","Blue",36,1,3,3,4477,2517,1960,1.022,4996,55,0.486,0.562
"0",51,"M",1,"College","Married","$80K - $120K","Silver",38,2,3,2,34516,0,34516,0.678,7686,89,0.618,0
"0",40,"M",3,"Doctorate","Unknown","Less than $40K","Blue",36,1,1,3,4587,1771,2816,0.647,7479,83,0.694,0.386
"0",41,"M",3,"Graduate","Married","$120K +","Blue",36,2,3,2,6565,1130,5435,0.823,7729,97,0.644,0.172
"0",50,"M",3,"Uneducated","Married","Less than $40K","Blue",36,2,3,3,5128,0,5128,0.704,7588,98,0.581,0
"1",48,"M",3,"Unknown","Unknown","$60K - $80K","Blue",28,2,2,1,9405,0,9405,1.033,4801,47,0.382,0
"1",41,"M",2,"Graduate","Single","$60K - $80K","Gold",36,2,3,3,34516,687,33829,1.015,4822,57,0.295,0.02
"1",46,"M",3,"Unknown","Single","$80K - $120K","Blue",34,4,3,3,9959,0,9959,1.049,4859,64,0.524,0
"0",51,"F",5,"High School","Single","Less than $40K","Blue",36,1,1,1,7645,2076,5569,0.759,7710,75,0.875,0.272
"0",49,"M",3,"Uneducated","Married","$80K - $120K","Blue",45,2,1,1,4778,1351,3427,0.785,7590,74,0.682,0.283
"0",40,"F",5,"Graduate","Married","Unknown","Silver",24,2,1,2,33441,686,32755,0.761,8452,83,0.509,0.021
"0",51,"F",0,"Uneducated","Married","Unknown","Blue",39,1,3,2,19387,810,18577,0.746,7604,87,0.642,0.042
"1",43,"M",4,"Post-Graduate","Single","$40K - $60K","Blue",25,1,2,2,9043,1974,7069,1.027,4638,48,0.655,0.218
"0",47,"F",3,"Graduate","Single","Less than $40K","Silver",40,1,2,2,11128,2517,8611,0.8,8526,93,0.661,0.226
"0",51,"M",2,"Graduate","Single","$40K - $60K","Blue",41,1,3,3,3062,2058,1004,0.622,7289,75,0.705,0.672
"0",39,"F",0,"Unknown","Single","$40K - $60K","Silver",26,1,1,1,22054,1146,20908,0.842,8055,82,0.673,0.052
"0",47,"M",3,"Unknown","Single","$120K +","Gold",38,2,4,3,34516,1342,33174,0.69,7283,89,0.648,0.039
"0",54,"F",1,"Graduate","Single","Unknown","Blue",48,1,1,2,8572,2128,6444,0.821,7850,94,0.516,0.248
"0",45,"F",3,"Graduate","Divorced","Unknown","Blue",36,2,3,2,12406,1980,10426,0.791,8113,90,0.5,0.16
"0",45,"F",4,"College","Married","Less than $40K","Blue",36,2,1,1,2737,0,2737,0.71,7587,80,0.569,0
"0",34,"F",2,"Graduate","Unknown","Unknown","Silver",16,2,2,1,32292,1731,30561,0.751,7564,76,0.81,0.054
"0",52,"M",2,"Uneducated","Married","$120K +","Silver",43,1,2,2,34516,1588,32928,0.745,7512,81,0.688,0.046
"1",43,"M",2,"Unknown","Married","$60K - $80K","Gold",33,1,3,2,34516,1085,33431,1.047,4805,54,0.588,0.031
"0",49,"M",3,"Graduate","Single","$80K - $120K","Blue",36,2,3,1,4557,985,3572,0.592,7333,91,0.596,0.216
"0",55,"M",3,"Uneducated","Single","$40K - $60K","Blue",36,1,3,3,10949,829,10120,0.749,7685,91,0.596,0.076
"0",40,"F",3,"College","Single","$40K - $60K","Silver",28,2,1,2,22361,1873,20488,0.701,7586,94,0.567,0.084
"0",46,"M",2,"Graduate","Married","$80K - $120K","Blue",39,2,2,3,11901,2517,9384,0.781,7998,82,0.608,0.211
"0",62,"F",0,"Post-Graduate","Single","$40K - $60K","Blue",53,1,2,3,4136,0,4136,0.64,7739,97,0.59,0
"0",57,"M",1,"High School","Single","$80K - $120K","Blue",45,1,6,1,15030,1395,13635,0.625,7603,81,0.588,0.093
"0",46,"F",3,"High School","Single","Less than $40K","Blue",36,1,3,2,6636,2399,4237,0.681,7023,86,0.654,0.362
"0",52,"F",1,"High School","Married","Less than $40K","Blue",35,1,3,3,1959,1022,937,0.78,7847,65,0.857,0.522
"1",51,"M",3,"Post-Graduate","Married","$80K - $120K","Silver",37,6,2,2,34516,989,33527,1.021,4810,55,0.341,0.029
"0",49,"M",5,"Graduate","Single","$60K - $80K","Blue",42,2,1,3,7801,2018,5783,0.684,7561,91,0.685,0.259
"0",55,"M",3,"College","Single","$120K +","Blue",44,2,2,3,6455,1837,4618,0.717,8001,99,0.707,0.285
"0",41,"M",2,"Uneducated","Single","$120K +","Blue",24,2,2,1,34516,1022,33494,0.743,8202,88,0.913,0.03
"0",51,"M",2,"Uneducated","Married","$120K +","Blue",40,1,3,1,10984,1429,9555,0.751,7850,85,0.635,0.13
"0",39,"F",3,"High School","Single","Less than $40K","Blue",33,2,1,2,1621,0,1621,0.779,7400,86,0.686,0
"0",49,"F",5,"Graduate","Married","Less than $40K","Gold",38,1,2,2,15016,2016,13000,0.709,7685,84,0.527,0.134
"0",54,"M",1,"High School","Single","$80K - $120K","Blue",36,1,2,3,12813,1998,10815,0.837,7803,81,0.688,0.156
"0",49,"M",5,"College","Married","$60K - $80K","Gold",35,1,2,2,34516,1064,33452,0.796,8095,81,0.62,0.031
"0",42,"M",3,"Graduate","Single","$120K +","Blue",36,1,2,3,31639,2446,29193,0.632,7119,86,0.564,0.077
"0",44,"F",5,"Unknown","Married","Less than $40K","Blue",34,2,1,3,2490,1235,1255,0.823,8065,88,0.76,0.496
"0",45,"M",3,"High School","Unknown","$80K - $120K","Blue",34,1,2,3,26438,1655,24783,0.92,8029,81,0.723,0.063
"0",51,"F",2,"College","Married","Unknown","Blue",32,1,3,2,15048,2517,12531,0.666,7592,96,0.524,0.167
"0",51,"M",1,"Unknown","Married","$60K - $80K","Blue",45,2,3,3,11548,0,11548,0.611,7781,72,0.895,0
"0",56,"F",2,"Uneducated","Single","Less than $40K","Blue",39,1,2,3,8767,1684,7083,0.786,8066,79,0.549,0.192
"1",50,"M",2,"Graduate","Single","$120K +","Blue",42,2,1,2,31782,0,31782,1.056,4800,53,0.395,0
"0",44,"F",3,"College","Single","Less than $40K","Blue",32,1,2,1,7926,1051,6875,0.729,7677,87,0.554,0.133
"1",51,"M",4,"Unknown","Single","$120K +","Silver",46,2,3,3,34516,1279,33237,1.02,4615,49,0.581,0.037
"0",44,"F",3,"High School","Single","Unknown","Blue",36,1,3,2,9766,1575,8191,0.661,7605,101,0.603,0.161
"0",59,"M",1,"Graduate","Single","$60K - $80K","Silver",36,2,2,2,26692,2517,24175,0.796,8780,86,0.654,0.094
"0",38,"M",3,"College","Single","$120K +","Blue",26,2,2,1,14938,0,14938,0.626,7385,90,0.429,0
"0",46,"M",1,"Uneducated","Married","$80K - $120K","Blue",36,2,3,2,17698,1769,15929,0.623,8056,95,0.583,0.1
"1",40,"M",4,"Unknown","Single","$60K - $80K","Blue",30,4,3,6,18975,0,18975,1.028,4803,65,0.548,0
"0",42,"M",1,"Post-Graduate","Single","$60K - $80K","Gold",36,1,1,2,34516,2276,32240,0.767,7485,90,0.552,0.066
"0",47,"M",2,"Uneducated","Single","$120K +","Blue",29,2,3,2,28852,1974,26878,0.713,7432,90,0.607,0.068
"1",36,"M",1,"Unknown","Unknown","$40K - $60K","Blue",36,2,3,3,6893,1462,5431,1.031,4782,50,0.351,0.212
"0",50,"M",1,"High School","Unknown","$80K - $120K","Blue",31,1,2,2,26840,769,26071,0.609,7969,93,0.661,0.029
"0",45,"M",2,"College","Single","$40K - $60K","Blue",31,2,2,1,6530,1425,5105,0.716,8904,101,0.656,0.218
"0",44,"F",3,"Uneducated","Married","Less than $40K","Blue",36,2,3,3,6680,1839,4841,0.617,7632,95,0.532,0.275
"0",62,"M",0,"Graduate","Divorced","$60K - $80K","Blue",56,1,3,3,6103,2517,3586,0.74,8080,92,0.704,0.412
"1",50,"M",1,"Post-Graduate","Unknown","$80K - $120K","Blue",38,2,3,4,2673,0,2673,1.043,4929,54,0.459,0
"0",46,"M",2,"College","Married","$120K +","Blue",40,1,2,2,34516,1649,32867,0.741,7552,87,0.611,0.048
"0",51,"M",3,"Unknown","Unknown","$120K +","Blue",44,2,2,3,11954,0,11954,0.779,7345,93,0.55,0
"0",58,"F",2,"Uneducated","Single","Unknown","Blue",44,1,2,2,2599,1407,1192,0.727,8061,98,0.531,0.541
"0",46,"M",2,"College","Divorced","$60K - $80K","Blue",37,1,3,1,10074,1223,8851,0.955,8256,99,0.623,0.121
"0",46,"F",3,"High School","Married","$40K - $60K","Blue",42,2,2,1,10901,1874,9027,0.608,7498,90,0.5,0.172
"0",38,"M",3,"Unknown","Single","$80K - $120K","Silver",36,2,2,3,34516,2008,32508,0.858,8872,86,0.593,0.058
"0",40,"M",3,"Post-Graduate","Single","$120K +","Blue",26,1,2,1,34516,2088,32428,0.627,6453,89,0.589,0.06
"0",43,"M",5,"Graduate","Single","$80K - $120K","Blue",36,1,1,3,7196,696,6500,0.839,8689,93,0.898,0.097
"0",44,"M",4,"Uneducated","Unknown","$40K - $60K","Silver",40,1,1,2,18072,1378,16694,0.73,8199,98,0.75,0.076
"0",50,"M",2,"Unknown","Single","$80K - $120K","Blue",38,2,3,1,24533,1813,22720,0.745,8436,77,0.878,0.074
"0",42,"M",3,"Graduate","Married","$80K - $120K","Blue",36,1,1,2,30117,2129,27988,0.769,7930,91,0.542,0.071
"0",44,"M",3,"Graduate","Single","$80K - $120K","Gold",36,2,3,3,34516,2517,31999,0.703,7640,87,0.582,0.073
"1",38,"F",2,"College","Unknown","Less than $40K","Blue",32,2,2,6,7385,1817,5568,1.029,5070,50,0.389,0.246
"1",47,"F",3,"Graduate","Married","Less than $40K","Silver",36,4,3,1,14057,1381,12676,1.039,4729,54,0.742,0.098
"0",52,"M",2,"High School","Single","$80K - $120K","Blue",46,2,3,3,25737,1168,24569,0.718,7722,94,0.469,0.045
"0",44,"F",1,"Unknown","Single","Less than $40K","Blue",33,1,3,1,2211,768,1443,0.745,7527,88,0.66,0.347
"0",43,"F",2,"Unknown","Married","Less than $40K","Blue",30,1,3,2,2248,1853,395,0.666,7739,101,0.906,0.824
"0",44,"F",3,"Graduate","Single","Less than $40K","Blue",17,1,2,3,8861,1149,7712,0.718,8387,102,0.759,0.13
"0",47,"M",3,"Graduate","Married","$120K +","Silver",42,1,3,1,34516,1161,33355,0.74,8212,100,0.695,0.034
"0",50,"M",2,"Unknown","Married","$60K - $80K","Blue",36,1,3,1,8014,1250,6764,0.667,6950,84,0.585,0.156
"0",44,"F",2,"Unknown","Single","Less than $40K","Gold",30,1,3,3,15365,630,14735,0.807,7890,91,0.685,0.041
"0",50,"M",2,"Graduate","Single","$80K - $120K","Silver",35,1,2,3,34516,0,34516,0.742,7745,83,0.729,0
"1",43,"F",5,"College","Single","$40K - $60K","Blue",32,2,3,1,11508,0,11508,1.005,5242,74,0.574,0
"0",56,"M",4,"Graduate","Single","$80K - $120K","Blue",46,2,3,1,25736,1388,24348,0.743,7209,91,0.596,0.054
"0",63,"M",0,"Uneducated","Single","$60K - $80K","Blue",36,2,3,1,7997,1096,6901,0.716,7747,104,0.651,0.137
"0",40,"M",5,"Graduate","Single","$40K - $60K","Blue",36,2,2,3,2849,1741,1108,0.791,8669,99,0.768,0.611
"0",45,"M",5,"Graduate","Married","$80K - $120K","Blue",40,1,2,0,29227,1151,28076,0.73,8420,100,0.852,0.039
"1",62,"M",1,"High School","Single","$60K - $80K","Blue",46,2,3,3,7547,2477,5070,1.021,5294,73,0.698,0.328
"0",45,"F",4,"Graduate","Married","Less than $40K","Silver",40,2,5,2,10677,0,10677,0.905,8637,94,0.808,0
"0",44,"M",2,"High School","Unknown","$60K - $80K","Silver",39,1,2,3,34516,1601,32915,0.686,7491,86,0.72,0.046
"0",52,"F",1,"Uneducated","Single","Less than $40K","Blue",36,2,2,1,3244,1855,1389,0.7,8087,95,0.792,0.572
"0",47,"F",3,"College","Divorced","$40K - $60K","Blue",41,1,2,1,6443,2073,4370,0.8,9277,92,0.769,0.322
"0",47,"M",2,"Uneducated","Married","$80K - $120K","Blue",41,1,2,1,13356,1497,11859,0.753,8963,105,0.694,0.112
"0",45,"M",4,"Doctorate","Single","$120K +","Gold",36,1,3,1,34516,1411,33105,0.701,8007,96,0.778,0.041
"0",49,"F",2,"Graduate","Married","Less than $40K","Blue",39,2,3,3,2821,1995,826,0.62,8220,103,0.635,0.707
"0",44,"F",4,"Uneducated","Married","Less than $40K","Blue",36,2,2,3,6769,1133,5636,0.743,7986,88,0.6,0.167
"0",39,"M",3,"High School","Married","$80K - $120K","Blue",27,1,3,1,19150,1093,18057,0.716,8327,85,0.545,0.057
"0",41,"M",3,"High School","Divorced","$80K - $120K","Blue",28,1,3,3,16627,2118,14509,0.589,7996,99,0.597,0.127
"0",58,"M",1,"Uneducated","Single","$80K - $120K","Blue",54,1,3,1,5182,1459,3723,0.72,7960,112,0.697,0.282
"1",44,"M",2,"Post-Graduate","Married","$60K - $80K","Blue",34,6,3,4,23026,2517,20509,1.032,4909,52,0.625,0.109
"0",48,"M",4,"Graduate","Married","$60K - $80K","Blue",37,2,2,1,18477,0,18477,0.771,8695,95,0.583,0
"0",44,"M",3,"College","Married","$40K - $60K","Silver",36,2,1,2,16199,1533,14666,0.855,8150,106,0.631,0.095
"0",43,"M",2,"High School","Married","$60K - $80K","Blue",37,1,3,3,2600,2047,553,0.749,8804,111,0.682,0.787
"0",48,"M",2,"Uneducated","Single","$40K - $60K","Silver",40,2,3,2,17812,0,17812,0.75,8379,106,0.606,0
"0",39,"F",2,"Unknown","Single","$40K - $60K","Gold",36,5,3,3,23981,1696,22285,0.837,8646,97,0.902,0.071
"0",40,"F",3,"High School","Married","$40K - $60K","Silver",34,2,2,2,19000,1568,17432,0.688,8443,97,0.865,0.083
"0",39,"F",2,"Unknown","Single","$40K - $60K","Blue",29,2,2,2,11135,1563,9572,0.746,8777,112,0.778,0.14
"0",47,"M",2,"College","Married","$60K - $80K","Silver",35,2,1,1,34516,1349,33167,0.674,8582,106,0.767,0.039
"0",49,"M",2,"Uneducated","Married","$80K - $120K","Blue",31,1,5,3,20734,2517,18217,0.888,8888,103,0.717,0.121
"0",55,"M",4,"Graduate","Single","$120K +","Silver",36,2,2,3,34516,2443,32073,0.827,8765,105,0.721,0.071
"1",51,"M",1,"High School","Single","$80K - $120K","Blue",38,2,3,3,28605,0,28605,1.054,5524,67,0.718,0
"1",51,"F",2,"Graduate","Single","Unknown","Platinum",32,2,3,3,34516,531,33985,0.98,5418,65,0.711,0.015
"0",31,"F",0,"Uneducated","Divorced","Less than $40K","Silver",23,2,2,1,10850,1873,8977,0.995,13794,127,0.789,0.173
"0",59,"M",0,"Graduate","Single","$60K - $80K","Blue",46,2,3,2,17218,1829,15389,0.638,7971,97,0.83,0.106
"0",39,"M",1,"Uneducated","Single","$80K - $120K","Blue",36,1,1,3,34458,846,33612,0.817,8271,94,0.88,0.025
"0",41,"M",3,"Graduate","Married","$60K - $80K","Blue",29,2,2,1,17277,2151,15126,0.701,8838,97,0.732,0.125
"0",45,"M",3,"Graduate","Single","$40K - $60K","Blue",38,1,3,1,3751,1869,1882,0.926,9497,106,0.71,0.498
"1",50,"M",2,"Unknown","Married","$40K - $60K","Blue",43,4,3,3,13067,0,13067,1.061,5468,71,0.775,0
"0",52,"F",1,"Graduate","Single","Less than $40K","Blue",36,1,3,3,6616,831,5785,0.707,9065,85,0.735,0.126
"0",42,"F",4,"Unknown","Married","Less than $40K","Blue",37,2,1,3,6551,1718,4833,1.207,13363,99,0.623,0.262
"1",58,"M",2,"Unknown","Single","$60K - $80K","Blue",48,2,1,2,2236,710,1526,0.434,2562,38,0.462,0.318
"0",55,"M",4,"Unknown","Single","$60K - $80K","Blue",48,2,2,3,18980,2517,16463,0.655,8295,113,0.687,0.133
"0",50,"F",2,"Unknown","Single","Unknown","Blue",42,1,3,3,21498,1542,19956,0.759,13015,104,0.857,0.072
"1",41,"F",1,"High School","Single","$40K - $60K","Blue",36,4,3,3,2667,0,2667,0.494,4399,54,0.862,0
"0",44,"F",2,"Graduate","Single","Less than $40K","Blue",31,1,2,1,4291,1285,3006,0.846,15511,101,0.629,0.299
"1",39,"M",2,"College","Married","$60K - $80K","Blue",26,1,2,2,3879,0,3879,0.928,7786,81,0.929,0
"0",43,"M",5,"Graduate","Unknown","$60K - $80K","Blue",28,1,3,1,12773,1637,11136,0.919,14833,114,0.583,0.128
"1",56,"F",1,"College","Single","Less than $40K","Blue",48,4,2,2,2783,1763,1020,0.344,3967,42,0.4,0.633
"1",43,"F",5,"Graduate","Married","Less than $40K","Silver",33,6,3,2,14806,2517,12289,0.558,4804,57,0.462,0.17
"0",32,"M",0,"Graduate","Divorced","$40K - $60K","Blue",36,2,1,1,7473,1253,6220,0.98,13400,104,0.733,0.168
"0",46,"M",3,"Graduate","Divorced","$80K - $120K","Blue",33,1,3,1,34516,975,33541,0.738,12871,104,0.552,0.028
"0",52,"M",1,"Graduate","Single","$80K - $120K","Silver",44,2,1,2,34516,1618,32898,1,11603,109,0.847,0.047
"0",45,"F",4,"High School","Single","Less than $40K","Silver",36,2,5,2,14416,0,14416,0.788,13820,99,0.65,0
"0",37,"F",2,"Graduate","Divorced","Less than $40K","Silver",32,1,3,2,12033,1025,11008,0.684,12603,106,0.893,0.085
"0",36,"F",2,"Graduate","Married","Less than $40K","Blue",30,1,3,2,5723,0,5723,0.85,12403,120,0.69,0
"1",45,"M",3,"Uneducated","Married","$40K - $60K","Blue",28,2,2,5,4572,0,4572,0.48,3555,42,0.4,0
"0",54,"M",3,"Post-Graduate","Single","$40K - $60K","Blue",44,2,5,3,4216,1290,2926,0.86,13787,121,0.571,0.306
"1",48,"F",4,"Graduate","Single","Less than $40K","Platinum",37,5,3,4,15987,0,15987,0.827,7681,71,0.69,0
"1",61,"M",1,"Graduate","Unknown","$60K - $80K","Blue",53,1,1,2,6157,581,5576,0.583,4041,65,0.548,0.094
"0",41,"M",3,"Unknown","Married","$60K - $80K","Silver",35,2,3,2,33889,1203,32686,0.944,14954,112,0.623,0.035
"0",52,"M",2,"Uneducated","Unknown","$120K +","Blue",42,1,1,3,33552,1252,32300,0.793,14490,98,0.815,0.037
"0",52,"F",3,"Graduate","Single","$40K - $60K","Blue",45,1,1,2,14803,985,13818,0.831,14426,87,0.642,0.067
"0",49,"F",4,"Uneducated","Unknown","Less than $40K","Blue",45,1,3,1,5975,2045,3930,0.847,13090,102,0.672,0.342
"1",60,"M",1,"Uneducated","Married","$40K - $60K","Blue",47,6,1,5,3735,1175,2560,1.036,8193,66,0.65,0.315
"1",62,"F",0,"Uneducated","Single","Less than $40K","Blue",36,6,3,3,5780,0,5780,0.394,6613,40,0.429,0
"0",43,"F",3,"Graduate","Unknown","Less than $40K","Blue",37,2,3,3,3461,1767,1694,0.829,13179,122,0.694,0.511
"0",56,"M",2,"High School","Married","$80K - $120K","Blue",43,2,2,1,29394,1002,28392,0.935,14901,92,0.673,0.034
"0",40,"F",4,"Graduate","Married","$40K - $60K","Silver",32,1,2,3,16191,0,16191,0.967,13452,107,0.621,0
"0",52,"M",2,"High School","Divorced","$60K - $80K","Blue",42,1,3,2,7261,1443,5818,0.972,14533,108,0.565,0.199
"0",29,"M",0,"High School","Single","$40K - $60K","Blue",36,2,3,1,4023,1437,2586,0.69,12510,96,0.92,0.357
"0",47,"M",5,"College","Single","$80K - $120K","Blue",41,1,1,3,3429,1779,1650,0.938,14107,99,0.65,0.519
"0",39,"F",4,"High School","Married","Less than $40K","Blue",36,2,2,1,3600,2072,1528,0.94,14137,116,0.966,0.576
"0",45,"F",2,"Uneducated","Married","Less than $40K","Blue",27,1,2,2,2490,1059,1431,0.715,12257,101,0.772,0.425
"1",56,"M",1,"Uneducated","Married","$80K - $120K","Blue",36,6,2,1,33870,0,33870,0.872,7661,61,0.525,0
